timestamp,open,high,low,close,volume
1772808300000,68706.0,68852.0,68381.0,68387.0,397.18443
1772808600000,68387.0,68508.0,68300.0,68322.0,522.71586
1772808900000,68324.0,68448.0,68124.0,68395.0,1154.58961
1772809200000,68393.0,68588.0,68343.0,68558.0,509.42094
1772809500000,68559.0,68645.0,68301.0,68301.0,375.53844
1772809800000,68301.0,68634.0,68301.0,68607.0,432.06363
1772810100000,68607.0,68778.0,68544.0,68769.0,463.91415
1772810400000,68769.0,69024.0,68720.0,68944.0,998.18162
1772810700000,68943.0,68943.0,68743.0,68871.0,531.26907
1772811000000,68871.0,69019.0,68784.0,68823.0,347.65869
1772811300000,68824.0,69077.0,68784.0,68905.0,163.42687
1772811600000,68906.0,68915.0,68681.0,68733.0,221.00707
1772811900000,68728.0,68729.0,68550.0,68561.0,222.7349
1772812200000,68561.0,68561.0,68278.0,68394.0,327.14357
1772812500000,68394.0,68572.0,68387.0,68484.0,243.50907
1772812800000,68484.0,68762.0,68440.0,68761.0,187.24147
1772813100000,68761.0,68764.0,68351.0,68360.0,260.93716
1772813400000,68361.0,68414.0,68270.0,68310.0,486.1297
1772813700000,68311.0,68422.0,68181.0,68351.0,324.75489
1772814000000,68351.0,68430.0,68261.0,68370.0,236.30598
1772814300000,68371.0,68601.0,68371.0,68522.0,813.59909
1772814600000,68522.0,68578.0,68313.0,68397.0,113.77794
1772814900000,68397.0,68666.0,68382.0,68655.0,301.4912
1772815200000,68655.0,68655.0,68517.0,68571.0,218.17458
1772815500000,68571.0,68697.0,68505.0,68581.0,84.13164
1772815800000,68580.0,68684.0,68332.0,68333.0,919.95867
1772816100000,68332.0,68497.0,68325.0,68439.0,253.51628
1772816400000,68438.0,68631.0,68396.0,68575.0,262.09661
1772816700000,68575.0,68599.0,68477.0,68541.0,52.14834
1772817000000,68540.0,68553.0,68375.0,68380.0,72.45434
1772817300000,68381.0,68468.0,68260.0,68437.0,236.35532
1772817600000,68437.0,68575.0,68363.0,68382.0,448.28084
1772817900000,68382.0,68382.0,68177.0,68215.0,1268.91328
1772818200000,68216.0,68250.0,68054.0,68134.0,242.85007
1772818500000,68134.0,68134.0,67777.0,67811.0,1528.77716
1772818800000,67810.0,67860.0,67720.0,67807.0,502.27334
1772819100000,67807.0,67984.0,67806.0,67950.0,289.49993
1772819400000,67952.0,68027.0,67874.0,67918.0,83.6092
1772819700000,67921.0,68019.0,67910.0,67932.0,171.67683
1772820000000,67932.0,68185.0,67918.0,68073.0,287.09437
1772820300000,68074.0,68242.0,68074.0,68180.0,319.74673
1772820600000,68179.0,68351.0,68126.0,68310.0,119.8681
1772820900000,68309.0,68368.0,68238.0,68344.0,410.9199
1772821200000,68345.0,68361.0,68267.0,68355.0,152.51249
1772821500000,68354.0,68393.0,68225.0,68264.0,181.52625
1772821800000,68264.0,68442.0,68246.0,68420.0,179.26023
1772822100000,68419.0,68419.0,68282.0,68374.0,197.02156
1772822400000,68374.0,68442.0,68373.0,68411.0,63.09803
1772822700000,68411.0,68450.0,68313.0,68362.0,148.6359
1772823000000,68364.0,68383.0,68131.0,68206.0,156.52465
1772823300000,68201.0,68248.0,68145.0,68145.0,102.35215
1772823600000,68146.0,68286.0,68145.0,68237.0,80.39359
1772823900000,68237.0,68289.0,68200.0,68249.0,143.88175
1772824200000,68249.0,68415.0,68239.0,68415.0,49.6312
1772824500000,68414.0,68451.0,68266.0,68451.0,282.69895
1772824800000,68450.0,68450.0,68204.0,68205.0,147.702
1772825100000,68205.0,68235.0,68120.0,68185.0,97.49128
1772825400000,68185.0,68244.0,68162.0,68166.0,128.76749
1772825700000,68164.0,68241.0,68112.0,68149.0,86.63135
1772826000000,68149.0,68282.0,68118.0,68119.0,107.84374
1772826300000,68118.0,68136.0,68026.0,68075.0,88.34787
1772826600000,68075.0,68098.0,67958.0,68027.0,128.44199
1772826900000,68027.0,68130.0,68027.0,68099.0,30.60578
1772827200000,68100.0,68256.0,68099.0,68166.0,82.90736
1772827500000,68166.0,68206.0,68115.0,68166.0,144.28047
1772827800000,68164.0,68196.0,67969.0,67989.0,140.83423
1772828100000,67989.0,68117.0,67972.0,68041.0,28.96653
1772828400000,68040.0,68077.0,67965.0,68007.0,32.21884
1772828700000,68007.0,68007.0,67749.0,67810.0,239.96704
1772829000000,67809.0,67892.0,67776.0,67776.0,186.04967
1772829300000,67776.0,67912.0,67776.0,67867.0,173.72349
1772829600000,67867.0,68046.0,67821.0,67959.0,234.37191
1772829900000,67959.0,68086.0,67956.0,68077.0,117.52281
1772830200000,68076.0,68102.0,68043.0,68093.0,103.36037
1772830500000,68092.0,68147.0,68046.0,68088.0,76.4661
1772830800000,68088.0,68143.0,68044.0,68137.0,86.28376
1772831100000,68136.0,68173.0,68110.0,68136.0,195.31241
1772831400000,68136.0,68137.0,68085.0,68115.0,50.4481
1772831700000,68115.0,68144.0,68080.0,68109.0,140.90761
1772832000000,68108.0,68109.0,67930.0,67930.0,325.69601
1772832300000,67930.0,68001.0,67890.0,67974.0,85.99131
1772832600000,67974.0,68084.0,67950.0,67989.0,72.64724
1772832900000,67988.0,68129.0,67970.0,68105.0,67.19254
1772833200000,68104.0,68214.0,68104.0,68210.0,186.24836
1772833500000,68208.0,68280.0,68200.0,68263.0,255.42245
1772833800000,68261.0,68322.0,68230.0,68232.0,457.61908
1772834100000,68232.0,68310.0,68167.0,68269.0,195.4468
1772834400000,68269.0,68349.0,68255.0,68328.0,96.21508
1772834700000,68328.0,68335.0,68290.0,68297.0,56.51538
1772835000000,68297.0,68301.0,68237.0,68262.0,130.00523
1772835300000,68262.0,68328.0,68223.0,68316.0,170.73568
1772835600000,68316.0,68346.0,68283.0,68285.0,92.12928
1772835900000,68285.0,68295.0,68257.0,68268.0,44.32784
1772836200000,68268.0,68272.0,68204.0,68244.0,49.32644
1772836500000,68244.0,68269.0,68193.0,68268.0,37.38661
1772836800000,68268.0,68399.0,68268.0,68348.0,130.28295
1772837100000,68348.0,68400.0,68327.0,68390.0,121.26164
1772837400000,68389.0,68400.0,68340.0,68400.0,22.8934
1772837700000,68399.0,68415.0,68273.0,68294.0,265.61617
1772838000000,68293.0,68309.0,68209.0,68293.0,253.7292
1772838300000,68292.0,68293.0,68238.0,68269.0,28.77068
1772838600000,68268.0,68300.0,68218.0,68290.0,161.7678
1772838900000,68289.0,68300.0,68284.0,68300.0,111.12765
1772839200000,68299.0,68300.0,68277.0,68287.0,177.13856
1772839500000,68287.0,68316.0,68275.0,68312.0,89.06001
1772839800000,68314.0,68315.0,68257.0,68305.0,45.24924
1772840100000,68304.0,68305.0,68186.0,68201.0,66.47568
1772840400000,68200.0,68201.0,68127.0,68198.0,85.39329
1772840700000,68197.0,68200.0,68174.0,68183.0,8.86922
1772841000000,68182.0,68183.0,68088.0,68095.0,80.66776
1772841300000,68094.0,68115.0,68065.0,68082.0,50.08375
1772841600000,68082.0,68161.0,68067.0,68111.0,281.05582
1772841900000,68111.0,68205.0,68109.0,68182.0,155.57224
1772842200000,68182.0,68225.0,68175.0,68176.0,73.62359
1772842500000,68176.0,68194.0,68163.0,68193.0,21.3742
1772842800000,68193.0,68193.0,68084.0,68174.0,197.10335
1772843100000,68173.0,68219.0,68158.0,68175.0,127.03716
1772843400000,68176.0,68368.0,68176.0,68282.0,42.61304
1772843700000,68283.0,68283.0,68218.0,68254.0,10.1872
1772844000000,68254.0,68304.0,68253.0,68269.0,57.22719
1772844300000,68264.0,68307.0,68258.0,68283.0,5.6725
1772844600000,68283.0,68321.0,68282.0,68321.0,9.1361
1772844900000,68322.0,68322.0,68247.0,68249.0,24.24662
1772845200000,68249.0,68333.0,68239.0,68312.0,7.68703
1772845500000,68313.0,68313.0,68270.0,68293.0,7.40746
1772845800000,68293.0,68330.0,68168.0,68198.0,16.46697
1772846100000,68198.0,68229.0,68193.0,68208.0,16.31392
1772846400000,68208.0,68230.0,68147.0,68172.0,6.49398
1772846700000,68173.0,68196.0,68158.0,68194.0,24.49958
1772847000000,68195.0,68207.0,68156.0,68170.0,21.78052
1772847300000,68170.0,68227.0,68158.0,68215.0,23.40412
1772847600000,68215.0,68230.0,68186.0,68230.0,5.52686
1772847900000,68232.0,68251.0,68225.0,68251.0,11.5077
1772848200000,68252.0,68305.0,68251.0,68286.0,33.83388
1772848500000,68286.0,68298.0,68232.0,68232.0,3.29149
1772848800000,68232.0,68241.0,68185.0,68224.0,27.09587
1772849100000,68224.0,68253.0,68196.0,68253.0,6.12339
1772849400000,68253.0,68277.0,68200.0,68200.0,218.74151
1772849700000,68201.0,68235.0,68192.0,68192.0,4.31237
1772850000000,68193.0,68215.0,68070.0,68101.0,57.90354
1772850300000,68101.0,68128.0,68070.0,68073.0,19.39746
1772850600000,68073.0,68105.0,68066.0,68076.0,19.92699
1772850900000,68076.0,68114.0,68019.0,68114.0,26.51446
1772851200000,68113.0,68168.0,68109.0,68138.0,24.86655
1772851500000,68132.0,68176.0,68126.0,68175.0,10.51856
1772851800000,68175.0,68232.0,68175.0,68195.0,31.4758
1772852100000,68195.0,68331.0,68195.0,68318.0,15.56347
1772852400000,68318.0,68394.0,68305.0,68325.0,57.82404
1772852700000,68332.0,68387.0,68316.0,68352.0,14.91692
1772853000000,68351.0,68533.0,68324.0,68491.0,135.16013
1772853300000,68491.0,68491.0,68276.0,68305.0,276.00678
1772853600000,68306.0,68326.0,68212.0,68255.0,115.52533
1772853900000,68256.0,68276.0,68200.0,68201.0,12.75072
1772854200000,68201.0,68234.0,68181.0,68189.0,8.19181
1772854500000,68189.0,68230.0,68164.0,68164.0,7.99212
1772854800000,68164.0,68180.0,68152.0,68152.0,6.79229
1772855100000,68153.0,68184.0,68132.0,68152.0,34.90123
1772855400000,68153.0,68153.0,68066.0,68094.0,56.87756
1772855700000,68094.0,68133.0,68063.0,68063.0,20.68139
1772856000000,68064.0,68086.0,67790.0,67874.0,238.39966
1772856300000,67874.0,67945.0,67826.0,67853.0,121.48786
1772856600000,67853.0,67948.0,67853.0,67917.0,44.32179
1772856900000,67916.0,67989.0,67910.0,67989.0,8.90306
1772857200000,67988.0,68022.0,67947.0,68012.0,41.91736
1772857500000,68011.0,68022.0,68000.0,68000.0,13.8493
1772857800000,68000.0,68017.0,67963.0,67964.0,22.994
1772858100000,67962.0,68093.0,67946.0,68089.0,23.15884
1772858400000,68088.0,68119.0,68084.0,68108.0,68.10554
1772858700000,68108.0,68108.0,68059.0,68076.0,21.09733
1772859000000,68076.0,68095.0,68028.0,68044.0,28.49059
1772859300000,68044.0,68082.0,68035.0,68035.0,4.86122
1772859600000,68034.0,68083.0,68018.0,68083.0,27.09084
1772859900000,68083.0,68115.0,68064.0,68077.0,16.22997
1772860200000,68071.0,68083.0,67920.0,67975.0,105.59853
1772860500000,67975.0,68014.0,67868.0,67908.0,47.81103
1772860800000,67908.0,67971.0,67908.0,67942.0,4.49214
1772861100000,67941.0,67993.0,67928.0,67989.0,27.96738
1772861400000,67989.0,67993.0,67915.0,67920.0,65.18658
1772861700000,67921.0,68008.0,67921.0,68008.0,14.61988
1772862000000,68008.0,68059.0,68007.0,68052.0,34.3165
1772862300000,68052.0,68076.0,68020.0,68021.0,14.30751
1772862600000,68021.0,68037.0,68013.0,68013.0,5.74843
1772862900000,68014.0,68027.0,67952.0,67977.0,32.13708
1772863200000,67977.0,67988.0,67927.0,67974.0,5.24507
1772863500000,67975.0,67990.0,67924.0,67928.0,19.76153
1772863800000,67929.0,67953.0,67905.0,67924.0,16.70987
1772864100000,67924.0,67960.0,67901.0,67901.0,26.51745
1772864400000,67901.0,67924.0,67843.0,67887.0,36.98541
1772864700000,67886.0,67886.0,67814.0,67827.0,75.20012
1772865000000,67827.0,67883.0,67820.0,67820.0,28.39233
1772865300000,67820.0,67868.0,67721.0,67814.0,163.30591
1772865600000,67814.0,67897.0,67814.0,67897.0,16.56913
1772865900000,67896.0,67918.0,67860.0,67861.0,9.59221
1772866200000,67861.0,67868.0,67551.0,67651.0,397.2633
1772866500000,67651.0,67700.0,67642.0,67644.0,99.99187
1772866800000,67645.0,67663.0,67535.0,67535.0,121.09365
1772867100000,67535.0,67622.0,67406.0,67427.0,816.38427
1772867400000,67428.0,67619.0,67401.0,67593.0,282.93834
1772867700000,67594.0,67607.0,67573.0,67575.0,19.39505
1772868000000,67575.0,67700.0,67575.0,67666.0,151.61255
1772868300000,67666.0,67700.0,67666.0,67682.0,37.46825
1772868600000,67682.0,67700.0,67663.0,67700.0,23.75498
1772868900000,67699.0,67715.0,67624.0,67644.0,119.96239
1772869200000,67645.0,67750.0,67640.0,67750.0,18.02448
1772869500000,67749.0,67797.0,67723.0,67741.0,121.75791
1772869800000,67741.0,67800.0,67741.0,67784.0,60.12682
1772870100000,67783.0,67829.0,67770.0,67807.0,176.27539
1772870400000,67808.0,67808.0,67762.0,67762.0,75.09033
1772870700000,67762.0,67763.0,67736.0,67762.0,13.66776
1772871000000,67763.0,67833.0,67762.0,67832.0,12.53214
1772871300000,67833.0,67941.0,67832.0,67900.0,254.76632
1772871600000,67901.0,68007.0,67872.0,67945.0,300.87686
1772871900000,67944.0,67954.0,67900.0,67921.0,234.56518
1772872200000,67920.0,67987.0,67910.0,67910.0,57.04738
1772872500000,67909.0,67909.0,67856.0,67874.0,14.02643
1772872800000,67873.0,67897.0,67861.0,67861.0,8.77152
1772873100000,67863.0,67887.0,67850.0,67877.0,32.87929
1772873400000,67877.0,67886.0,67856.0,67856.0,13.00738
1772873700000,67856.0,67857.0,67681.0,67765.0,620.57283
1772874000000,67765.0,67765.0,67702.0,67753.0,132.19133
1772874300000,67753.0,67817.0,67752.0,67812.0,10.90365
1772874600000,67812.0,67944.0,67811.0,67943.0,69.91741
1772874900000,67942.0,68039.0,67929.0,67929.0,121.67686
1772875200000,67928.0,67951.0,67899.0,67921.0,77.13387
1772875500000,67921.0,67944.0,67903.0,67931.0,10.46634
1772875800000,67931.0,67978.0,67915.0,67952.0,53.79116
1772876100000,67952.0,67992.0,67952.0,67970.0,16.09712
1772876400000,67970.0,67970.0,67917.0,67934.0,5.57921
1772876700000,67934.0,67997.0,67933.0,67969.0,54.45696
1772877000000,67970.0,67998.0,67956.0,67956.0,47.27747
1772877300000,67957.0,68001.0,67956.0,67971.0,83.24835
1772877600000,67971.0,68016.0,67933.0,68016.0,35.38586
1772877900000,68016.0,68034.0,67973.0,68015.0,19.03354
1772878200000,68016.0,68074.0,68013.0,68058.0,106.35748
1772878500000,68059.0,68059.0,67944.0,67966.0,22.43122
1772878800000,67967.0,67967.0,67914.0,67919.0,37.6654
1772879100000,67920.0,67942.0,67884.0,67942.0,57.8419
1772879400000,67942.0,67946.0,67869.0,67890.0,17.577
1772879700000,67891.0,67960.0,67890.0,67951.0,11.02563
1772880000000,67951.0,67967.0,67913.0,67913.0,12.06857
1772880300000,67913.0,67949.0,67904.0,67942.0,5.11185
1772880600000,67942.0,67943.0,67869.0,67878.0,5.32199
1772880900000,67877.0,67892.0,67827.0,67851.0,56.51378
1772881200000,67851.0,67853.0,67828.0,67837.0,27.92418
1772881500000,67837.0,67873.0,67799.0,67847.0,89.42021
1772881800000,67847.0,68174.0,67847.0,68157.0,150.86654
1772882100000,68157.0,68199.0,68085.0,68153.0,257.93104
1772882400000,68152.0,68204.0,68100.0,68101.0,100.7561
1772882700000,68100.0,68121.0,68075.0,68114.0,60.51266
1772883000000,68114.0,68143.0,68075.0,68082.0,61.764
1772883300000,68082.0,68094.0,68059.0,68088.0,124.16581
1772883600000,68087.0,68099.0,68035.0,68099.0,70.23141
1772883900000,68097.0,68101.0,68033.0,68033.0,7.77167
1772884200000,68033.0,68051.0,68008.0,68020.0,13.89484
1772884500000,68020.0,68044.0,67980.0,67981.0,9.66338
1772884800000,67980.0,68062.0,67968.0,68049.0,60.89811
1772885100000,68048.0,68057.0,67946.0,67955.0,27.19388
1772885400000,67955.0,67959.0,67923.0,67959.0,94.89859
1772885700000,67959.0,68016.0,67954.0,67988.0,58.77519
1772886000000,67989.0,68022.0,67987.0,68010.0,53.97754
1772886300000,68011.0,68033.0,67950.0,67984.0,18.94314
1772886600000,67984.0,67995.0,67960.0,67995.0,21.83105
1772886900000,67996.0,68002.0,67972.0,67972.0,2.8625
1772887200000,67972.0,67973.0,67872.0,67908.0,105.23216
1772887500000,67908.0,67935.0,67877.0,67907.0,157.91518
1772887800000,67907.0,68000.0,67907.0,67985.0,127.90854
1772888100000,67986.0,67990.0,67937.0,67955.0,68.20957
1772888400000,67955.0,68027.0,67954.0,68026.0,39.38818
1772888700000,68027.0,68027.0,67911.0,67989.0,149.98703
1772889000000,67990.0,68015.0,67973.0,68005.0,22.32684
1772889300000,68006.0,68054.0,67953.0,67953.0,41.31382
1772889600000,67954.0,67976.0,67942.0,67976.0,74.02707
1772889900000,67976.0,68005.0,67956.0,67960.0,401.11632
1772890200000,67961.0,68019.0,67929.0,67934.0,187.35281
1772890500000,67934.0,67966.0,67829.0,67858.0,171.80192
1772890800000,67858.0,67913.0,67850.0,67852.0,74.32122
1772891100000,67852.0,67900.0,67832.0,67882.0,105.11622
1772891400000,67883.0,67929.0,67881.0,67906.0,49.04651
1772891700000,67906.0,67906.0,67879.0,67903.0,40.7626
1772892000000,67903.0,67903.0,67734.0,67815.0,185.52205
1772892300000,67816.0,67823.0,67648.0,67667.0,137.57361
1772892600000,67668.0,67730.0,67590.0,67718.0,253.84733
1772892900000,67719.0,67779.0,67677.0,67753.0,87.04307
1772893200000,67753.0,67778.0,67720.0,67757.0,72.24807
1772893500000,67757.0,67796.0,67756.0,67772.0,59.67774
1772893800000,67772.0,67800.0,67771.0,67779.0,34.55931
1772894100000,67779.0,68056.0,67778.0,68049.0,216.02941
1772894400000,68050.0,68058.0,67995.0,67995.0,301.61683
1772894700000,67996.0,68018.0,67962.0,68009.0,59.34553
1772895000000,68009.0,68049.0,67995.0,68021.0,49.66005
1772895300000,68021.0,68021.0,68000.0,68001.0,20.87092
1772895600000,68001.0,68001.0,67929.0,67972.0,78.15897
1772895900000,67972.0,67996.0,67947.0,67980.0,57.45646
1772896200000,67980.0,67980.0,67908.0,67909.0,68.22862
1772896500000,67908.0,67971.0,67900.0,67900.0,42.20939
1772896800000,67901.0,67941.0,67845.0,67940.0,74.42992
1772897100000,67940.0,67940.0,67895.0,67929.0,45.63959
1772897400000,67930.0,68027.0,67852.0,67972.0,232.09535
1772897700000,67973.0,68005.0,67763.0,67812.0,237.08087
1772898000000,67809.0,67836.0,67761.0,67805.0,27.64396
1772898300000,67805.0,67839.0,67745.0,67816.0,23.40308
1772898600000,67817.0,67875.0,67809.0,67874.0,10.46624
1772898900000,67875.0,67892.0,67851.0,67852.0,24.48211
1772899200000,67852.0,67857.0,67811.0,67820.0,29.53753
1772899500000,67820.0,67868.0,67784.0,67852.0,20.65228
1772899800000,67852.0,67853.0,67850.0,67853.0,56.46747
1772900100000,67853.0,67854.0,67743.0,67749.0,67.23376
1772900400000,67750.0,67835.0,67720.0,67758.0,119.90123
1772900700000,67758.0,67792.0,67758.0,67760.0,11.47285
1772901000000,67761.0,67807.0,67757.0,67776.0,11.83348
1772901300000,67775.0,67802.0,67764.0,67765.0,46.62452
1772901600000,67765.0,67772.0,67691.0,67772.0,161.72528
1772901900000,67772.0,67796.0,67741.0,67767.0,17.95802
1772902200000,67768.0,67794.0,67750.0,67777.0,9.08447
1772902500000,67777.0,67826.0,67759.0,67782.0,124.9956
1772902800000,67782.0,67838.0,67781.0,67831.0,14.90859
1772903100000,67831.0,67831.0,67789.0,67821.0,34.78246
1772903400000,67822.0,67829.0,67796.0,67818.0,25.84617
1772903700000,67818.0,67847.0,67804.0,67812.0,16.76891
1772904000000,67812.0,67928.0,67811.0,67894.0,203.75771
1772904300000,67894.0,67894.0,67863.0,67869.0,98.81825
1772904600000,67869.0,67869.0,67852.0,67853.0,34.35156
1772904900000,67853.0,67853.0,67841.0,67853.0,85.83843
1772905200000,67853.0,67867.0,67850.0,67864.0,18.19448
1772905500000,67864.0,67864.0,67845.0,67864.0,8.27176
1772905800000,67864.0,67864.0,67839.0,67861.0,9.09053
1772906100000,67860.0,67860.0,67747.0,67769.0,108.68406
1772906400000,67770.0,67770.0,67458.0,67586.0,511.07522
1772906700000,67586.0,67626.0,67555.0,67595.0,42.33152
1772907000000,67595.0,67637.0,67587.0,67602.0,68.35983
1772907300000,67602.0,67686.0,67597.0,67598.0,52.13936
1772907600000,67598.0,67660.0,67563.0,67641.0,28.25701
1772907900000,67641.0,67641.0,67569.0,67632.0,20.54229
1772908200000,67636.0,67636.0,67452.0,67512.0,169.48181
1772908500000,67512.0,67561.0,67466.0,67560.0,48.10169
1772908800000,67560.0,67644.0,67546.0,67643.0,33.53646
1772909100000,67644.0,67644.0,67593.0,67634.0,16.92517
1772909400000,67633.0,67635.0,67540.0,67564.0,45.87832
1772909700000,67565.0,67573.0,67540.0,67546.0,40.89688
1772910000000,67546.0,67546.0,67506.0,67507.0,57.46829
1772910300000,67507.0,67548.0,67485.0,67485.0,88.64689
1772910600000,67486.0,67547.0,67485.0,67485.0,40.16928
1772910900000,67486.0,67535.0,67254.0,67331.0,303.89216
1772911200000,67332.0,67456.0,67295.0,67295.0,200.06113
1772911500000,67296.0,67370.0,67126.0,67193.0,351.04726
1772911800000,67193.0,67324.0,67163.0,67215.0,299.4437
1772912100000,67214.0,67305.0,67195.0,67260.0,277.0974
1772912400000,67261.0,67307.0,67184.0,67188.0,219.31145
1772912700000,67189.0,67252.0,67143.0,67143.0,141.05941
1772913000000,67144.0,67152.0,66944.0,66998.0,314.08753
1772913300000,66999.0,67119.0,66898.0,67053.0,303.55215
1772913600000,67053.0,67171.0,67036.0,67160.0,71.86997
1772913900000,67160.0,67236.0,67150.0,67164.0,87.33162
1772914200000,67163.0,67266.0,67150.0,67212.0,183.57143
1772914500000,67212.0,67258.0,67167.0,67218.0,69.43141
1772914800000,67218.0,67251.0,67159.0,67251.0,52.54231
1772915100000,67250.0,67272.0,67217.0,67221.0,35.03184
1772915400000,67221.0,67275.0,67218.0,67247.0,7.96693
1772915700000,67247.0,67376.0,67240.0,67353.0,45.44078
1772916000000,67352.0,67385.0,67350.0,67367.0,25.71655
1772916300000,67368.0,67385.0,67347.0,67368.0,38.52296
1772916600000,67368.0,67385.0,67277.0,67385.0,47.973
1772916900000,67385.0,67401.0,67343.0,67356.0,30.18137
1772917200000,67357.0,67403.0,67320.0,67378.0,72.27457
1772917500000,67380.0,67416.0,67361.0,67416.0,79.01686
1772917800000,67416.0,67442.0,67373.0,67374.0,42.4407
1772918100000,67374.0,67450.0,67372.0,67373.0,55.5706
1772918400000,67373.0,67425.0,67372.0,67420.0,12.41533
1772918700000,67421.0,67450.0,67419.0,67423.0,23.96084
1772919000000,67422.0,67425.0,67344.0,67384.0,220.00226
1772919300000,67385.0,67385.0,67241.0,67292.0,156.21691
1772919600000,67292.0,67330.0,67276.0,67330.0,25.47844
1772919900000,67330.0,67330.0,67261.0,67322.0,80.99864
1772920200000,67323.0,67341.0,67277.0,67341.0,33.81329
1772920500000,67341.0,67421.0,67330.0,67421.0,31.51518
1772920800000,67421.0,67428.0,67387.0,67389.0,35.52775
1772921100000,67391.0,67432.0,67342.0,67343.0,30.93938
1772921400000,67343.0,67379.0,67289.0,67289.0,140.20143
1772921700000,67290.0,67335.0,67285.0,67320.0,24.1612
1772922000000,67321.0,67322.0,67259.0,67278.0,57.58237
1772922300000,67278.0,67287.0,67243.0,67243.0,54.99504
1772922600000,67244.0,67281.0,67144.0,67193.0,48.39957
1772922900000,67193.0,67221.0,67050.0,67205.0,351.18291
1772923200000,67205.0,67271.0,67200.0,67223.0,121.14344
1772923500000,67222.0,67338.0,67220.0,67255.0,69.20537
1772923800000,67254.0,67275.0,67219.0,67238.0,93.75101
1772924100000,67239.0,67239.0,67186.0,67212.0,27.33349
1772924400000,67212.0,67303.0,67153.0,67302.0,49.34645
1772924700000,67303.0,67351.0,67281.0,67281.0,40.23796
1772925000000,67282.0,67323.0,67281.0,67297.0,42.83034
1772925300000,67297.0,67358.0,67284.0,67291.0,47.89427
1772925600000,67292.0,67360.0,67291.0,67360.0,21.91955
1772925900000,67360.0,67379.0,67307.0,67338.0,11.6655
1772926200000,67339.0,67362.0,67316.0,67318.0,6.76795
1772926500000,67319.0,67355.0,67286.0,67287.0,46.9633
1772926800000,67287.0,67318.0,67286.0,67318.0,83.7019
1772927100000,67318.0,67321.0,67232.0,67233.0,56.01643
1772927400000,67233.0,67247.0,67203.0,67247.0,31.73787
1772927700000,67247.0,67247.0,67228.0,67230.0,3.63676
1772928000000,67230.0,67362.0,67228.0,67361.0,114.29626
1772928300000,67362.0,67393.0,67347.0,67383.0,12.87627
1772928600000,67382.0,67430.0,67376.0,67376.0,47.8062
1772928900000,67377.0,67416.0,67376.0,67378.0,60.40267
1772929200000,67379.0,67461.0,67334.0,67344.0,83.22013
1772929500000,67343.0,67361.0,67296.0,67316.0,51.5349
1772929800000,67315.0,67337.0,67300.0,67305.0,17.33321
1772930100000,67304.0,67305.0,67218.0,67284.0,221.90122
1772930400000,67283.0,67300.0,67218.0,67281.0,29.99743
1772930700000,67280.0,67286.0,67144.0,67166.0,177.61816
1772931000000,67165.0,67200.0,67143.0,67171.0,85.84659
1772931300000,67170.0,67197.0,67140.0,67165.0,11.8155
1772931600000,67164.0,67190.0,67140.0,67140.0,58.34549
1772931900000,67140.0,67274.0,67125.0,67258.0,80.20253
1772932200000,67257.0,67257.0,67185.0,67244.0,30.55073
1772932500000,67243.0,67293.0,67224.0,67229.0,85.44036
1772932800000,67228.0,67270.0,67228.0,67228.0,4.8432
1772933100000,67228.0,67257.0,67201.0,67202.0,15.02687
1772933400000,67201.0,67202.0,67062.0,67063.0,96.46505
1772933700000,67062.0,67218.0,67055.0,67209.0,73.86352
1772934000000,67209.0,67278.0,67208.0,67277.0,47.94282
1772934300000,67277.0,67317.0,67260.0,67304.0,47.19077
1772934600000,67303.0,67331.0,67296.0,67326.0,17.18191
1772934900000,67326.0,67326.0,67264.0,67271.0,36.957
1772935200000,67270.0,67271.0,67220.0,67228.0,57.03578
1772935500000,67228.0,67261.0,67185.0,67200.0,68.06314
1772935800000,67199.0,67284.0,67192.0,67283.0,51.64818
1772936100000,67283.0,67328.0,67224.0,67228.0,92.83571
1772936400000,67229.0,67271.0,67229.0,67262.0,9.45738
1772936700000,67261.0,67281.0,67182.0,67192.0,27.5319
1772937000000,67191.0,67192.0,67076.0,67167.0,141.08318
1772937300000,67167.0,67199.0,67130.0,67170.0,12.55311
1772937600000,67169.0,67402.0,67164.0,67381.0,123.08145
1772937900000,67380.0,67380.0,67046.0,67048.0,70.2931
1772938200000,67047.0,67095.0,66800.0,66981.0,274.78975
1772938500000,66980.0,67000.0,66881.0,66896.0,157.85441
1772938800000,66896.0,66964.0,66814.0,66895.0,107.05411
1772939100000,66893.0,67002.0,66886.0,66919.0,241.88863
1772939400000,66919.0,66977.0,66908.0,66951.0,105.23717
1772939700000,66951.0,67056.0,66951.0,66989.0,151.57548
1772940000000,66989.0,67017.0,66963.0,66999.0,52.09766
1772940300000,66999.0,67000.0,66953.0,66969.0,29.91418
1772940600000,66969.0,67000.0,66903.0,66975.0,31.2444
1772940900000,66974.0,67018.0,66934.0,66969.0,20.7363
1772941200000,66969.0,66988.0,66940.0,66971.0,12.37582
1772941500000,66971.0,67033.0,66965.0,66973.0,64.47031
1772941800000,66972.0,67030.0,66964.0,66977.0,3.58805
1772942100000,66977.0,67050.0,66977.0,67001.0,110.63578
1772942400000,67001.0,67001.0,66900.0,66986.0,406.89357
1772942700000,66986.0,67048.0,66963.0,66996.0,69.95591
1772943000000,66996.0,67006.0,66912.0,66985.0,55.34011
1772943300000,66985.0,67051.0,66945.0,67039.0,80.515
